Month,Year,Postcode,# of Bonds 
June,2021,2707,2
June,2021,2710,29
June,2021,2711,3
June,2021,2712,3
June,2021,2713,4
June,2021,2714,3
June,2021,2715,2
June,2021,2716,2
June,2021,2720,31
June,2021,2722,1
June,2021,2725,1
June,2021,2729,1
June,2021,2730,1
June,2021,2731,16
June,2021,2736,1
June,2021,2738,2
June,2021,2745,43
June,2021,2747,175
June,2021,2748,3
June,2021,2749,21
June,2021,2750,228
June,2021,2752,4
June,2021,2753,34
June,2021,2754,17
June,2021,2756,67
June,2021,2757,2
June,2021,2758,7
June,2021,2759,35
June,2021,2760,140
June,2021,2761,49
June,2021,2762,100
June,2021,2763,79
June,2021,2765,116
June,2021,2766,35
June,2021,2767,34
June,2021,2768,38
June,2021,2769,36
June,2021,2770,161
June,2021,2773,9
June,2021,2774,10
June,2021,2775,2
June,2021,2776,1
June,2021,2777,18
June,2021,2778,1
June,2021,2779,4
June,2021,2780,36
June,2021,2782,14
June,2021,2783,3
June,2021,2784,2
June,2021,2785,11
June,2021,2787,5
June,2021,2790,43
June,2021,2792,1
June,2021,2794,27
June,2021,2795,135
June,2021,2798,1
June,2021,2799,8
June,2021,2800,133
June,2021,2804,3
June,2021,2806,1
June,2021,2810,2
June,2021,2818,1
June,2021,2820,26
June,2021,2821,13
June,2021,2823,2
June,2021,2824,8
June,2021,2825,6
June,2021,2827,6
June,2021,2828,3
June,2021,2829,10
June,2021,2830,141
June,2021,2831,2
June,2021,2832,7
June,2021,2833,4
June,2021,2834,9
June,2021,2835,23
June,2021,2836,2
June,2021,2839,1
June,2021,2840,17
June,2021,2843,5
June,2021,2844,4
June,2021,2845,4
June,2021,2847,4
June,2021,2848,6
June,2021,2850,55
June,2021,2852,7
June,2021,2865,2
June,2021,2866,2
June,2021,2869,3
June,2021,2870,35
June,2021,2871,16
June,2021,2875,1
June,2021,2877,11
June,2021,2880,40
March,2018,2000,494
March,2018,2007,139
March,2018,2008,284
March,2018,2009,156
March,2018,2010,318
March,2018,2011,275
March,2018,2015,104
March,2018,2016,170
March,2018,2017,380
March,2018,2018,154
March,2018,2019,71
March,2018,2020,171
March,2018,2021,132
March,2018,2022,100
March,2018,2023,48
March,2018,2024,57
March,2018,2025,41
March,2018,2026,238
March,2018,2027,57
March,2018,2028,33
March,2018,2029,64
March,2018,2030,35
March,2018,2031,226
March,2018,2032,115
March,2018,2033,101
March,2018,2034,109
March,2018,2035,172
March,2018,2036,107
March,2018,2037,188
March,2018,2038,73
March,2018,2039,51
March,2018,2040,178
March,2018,2041,102
March,2018,2042,156
March,2018,2043,92
March,2018,2044,52
March,2018,2045,13
March,2018,2046,95
March,2018,2047,55
March,2018,2048,53
March,2018,2049,108
March,2018,2050,101
March,2018,2060,157
March,2018,2061,86
March,2018,2062,33
March,2018,2063,12
March,2018,2064,66
March,2018,2065,225
March,2018,2066,167
March,2018,2067,199
March,2018,2068,46
March,2018,2069,30
March,2018,2070,45
March,2018,2071,23
March,2018,2072,63
March,2018,2073,44
March,2018,2074,41
March,2018,2075,38
March,2018,2076,37
March,2018,2077,202
March,2018,2079,17
March,2018,2080,2
March,2018,2081,5
March,2018,2082,3
March,2018,2083,1
March,2018,2084,2
March,2018,2085,10
March,2018,2086,12
March,2018,2087,20
March,2018,2088,131
March,2018,2089,105
March,2018,2090,80
March,2018,2092,17
March,2018,2093,92
March,2018,2094,27
March,2018,2095,109
March,2018,2096,92
March,2018,2097,44
March,2018,2099,168
March,2018,2100,38
March,2018,2101,50
March,2018,2102,20
March,2018,2103,31
March,2018,2104,2
March,2018,2105,1
March,2018,2106,23
March,2018,2107,24
March,2018,2108,5
March,2018,2110,18
March,2018,2111,72
March,2018,2112,239
March,2018,2113,197
March,2018,2114,151
March,2018,2115,55
March,2018,2116,16
March,2018,2117,54
March,2018,2118,80
March,2018,2119,22
March,2018,2120,45
March,2018,2121,144
March,2018,2122,128
March,2018,2125,13
March,2018,2126,23
March,2018,2127,219
March,2018,2128,19
March,2018,2130,43
March,2018,2131,163
March,2018,2132,18
March,2018,2133,30
March,2018,2134,141
March,2018,2135,95
March,2018,2136,26
March,2018,2137,125
March,2018,2138,183
March,2018,2140,153
March,2018,2141,132
March,2018,2142,122
March,2018,2143,28
March,2018,2144,151
March,2018,2145,326
March,2018,2146,61
March,2018,2147,88
March,2018,2148,210
March,2018,2150,333
March,2018,2151,88
March,2018,2152,43
March,2018,2153,122
March,2018,2154,82
March,2018,2155,191
March,2018,2156,6
March,2018,2157,4
March,2018,2158,12
March,2018,2159,2
March,2018,2160,134
March,2018,2161,102
March,2018,2162,42
March,2018,2163,24
March,2018,2164,34
March,2018,2165,133
March,2018,2166,136
March,2018,2167,29
March,2018,2168,64
March,2018,2170,389
March,2018,2171,64
March,2018,2173,40
March,2018,2174,22
March,2018,2176,41
March,2018,2177,22
March,2018,2178,7
March,2018,2179,22
March,2018,2190,28
March,2018,2191,8
March,2018,2192,82
March,2018,2193,88
March,2018,2194,123
March,2018,2195,137
March,2018,2196,103
March,2018,2197,13
March,2018,2198,24
March,2018,2199,80
March,2018,2200,149
March,2018,2203,120
March,2018,2204,127
March,2018,2205,167
March,2018,2206,39
March,2018,2207,61
March,2018,2208,23
March,2018,2209,32
March,2018,2210,168
March,2018,2211,29
March,2018,2212,36
March,2018,2213,38
March,2018,2214,2
March,2018,2216,130
March,2018,2217,118
March,2018,2218,47
March,2018,2219,42
March,2018,2220,152
March,2018,2221,28
March,2018,2222,43
March,2018,2223,55
March,2018,2224,26
March,2018,2225,5
March,2018,2226,28
March,2018,2227,26
March,2018,2228,41
March,2018,2229,110
March,2018,2230,153
March,2018,2231,1
March,2018,2232,101
March,2018,2233,45
March,2018,2234,24
March,2018,2250,227
March,2018,2251,55
March,2018,2256,71
March,2018,2257,109
March,2018,2258,16
March,2018,2259,182
March,2018,2260,74
March,2018,2261,157
March,2018,2262,61
March,2018,2263,115
March,2018,2264,51
March,2018,2265,13
March,2018,2267,5
March,2018,2278,1
March,2018,2280,63
March,2018,2281,31
March,2018,2282,45
March,2018,2283,44
March,2018,2284,29
March,2018,2285,48
March,2018,2286,2
March,2018,2287,119
March,2018,2289,45
March,2018,2290,76
March,2018,2291,50
March,2018,2292,14
March,2018,2293,21
March,2018,2294,7
March,2018,2295,32
March,2018,2296,27
March,2018,2297,4
March,2018,2298,85
March,2018,2299,72
March,2018,2300,115
March,2018,2301,1
March,2018,2302,16
March,2018,2303,41
March,2018,2304,85
March,2018,2305,29
March,2018,2306,3
March,2018,2307,17
March,2018,2315,41
March,2018,2316,21
March,2018,2317,8
March,2018,2318,18
March,2018,2319,27
March,2018,2320,78
March,2018,2321,38
March,2018,2322,60
March,2018,2323,63
March,2018,2324,63
March,2018,2325,76
March,2018,2326,6
March,2018,2327,28
March,2018,2328,9
March,2018,2329,3
March,2018,2330,62
March,2018,2333,80
March,2018,2334,7
March,2018,2335,19
March,2018,2336,5
March,2018,2337,25
March,2018,2338,1
March,2018,2339,1
March,2018,2340,180
March,2018,2341,5
March,2018,2343,21
March,2018,2345,1
March,2018,2346,5
March,2018,2347,4
March,2018,2350,116
March,2018,2352,10
March,2018,2354,4
March,2018,2355,1
March,2018,2357,4
March,2018,2358,16
March,2018,2360,64
March,2018,2361,1
March,2018,2365,8
March,2018,2370,41
March,2018,2371,1
March,2018,2372,10
March,2018,2380,52
March,2018,2381,3
March,2018,2382,8
March,2018,2388,6
March,2018,2390,31
March,2018,2399,1
March,2018,2400,53
March,2018,2402,3
March,2018,2403,1
March,2018,2404,6
March,2018,2406,1
March,2018,2409,1
March,2018,2420,4
March,2018,2421,1
March,2018,2422,17
March,2018,2423,4
March,2018,2424,1
March,2018,2426,1
March,2018,2427,12
March,2018,2428,85
March,2018,2429,12
March,2018,2430,100
March,2018,2431,19
March,2018,2439,6
March,2018,2440,43
March,2018,2441,8
March,2018,2443,18
March,2018,2444,207
March,2018,2445,17
March,2018,2446,33
March,2018,2447,15
March,2018,2448,35
March,2018,2449,5
March,2018,2450,186
March,2018,2452,39
March,2018,2453,6
March,2018,2454,10
March,2018,2455,7
March,2018,2456,43
March,2018,2460,86
March,2018,2462,4
March,2018,2463,12
March,2018,2464,37
March,2018,2466,4
March,2018,2469,1
March,2018,2470,52
March,2018,2471,3
March,2018,2472,6
March,2018,2473,18
March,2018,2474,11
March,2018,2477,27
March,2018,2478,114
March,2018,2479,21
March,2018,2480,107
March,2018,2481,51
March,2018,2482,21
March,2018,2483,30
March,2018,2484,40
March,2018,2485,64
March,2018,2486,55
March,2018,2487,59
March,2018,2488,6
March,2018,2489,21
March,2018,2500,315
March,2018,2502,25
March,2018,2505,21
March,2018,2506,12
March,2018,2508,16
March,2018,2515,23
March,2018,2516,7
March,2018,2517,29
March,2018,2518,46
March,2018,2519,62
March,2018,2525,21
March,2018,2526,33
March,2018,2527,44
March,2018,2528,66
March,2018,2529,83
March,2018,2530,85
March,2018,2533,32
March,2018,2534,7
March,2018,2535,10
March,2018,2536,75
March,2018,2537,26
March,2018,2538,3
March,2018,2539,41
March,2018,2540,92
March,2018,2541,91
March,2018,2546,22
March,2018,2548,21
March,2018,2549,8
March,2018,2550,26
March,2018,2551,15
March,2018,2556,2
March,2018,2557,50
March,2018,2558,13
March,2018,2559,2
March,2018,2560,265
March,2018,2564,32
March,2018,2565,83
March,2018,2566,42
March,2018,2567,89
March,2018,2568,1
March,2018,2569,2
March,2018,2570,164
March,2018,2571,17
March,2018,2572,7
March,2018,2573,18
March,2018,2574,11
March,2018,2575,36
March,2018,2576,23
March,2018,2577,18
March,2018,2578,4
March,2018,2579,5
March,2018,2580,103
March,2018,2581,1
March,2018,2582,15
March,2018,2583,3
March,2018,2584,1
March,2018,2586,2
March,2018,2587,5
March,2018,2590,19
March,2018,2594,45
March,2018,2602,1
March,2018,2614,1
March,2018,2619,12
March,2018,2620,123
March,2018,2621,8
March,2018,2622,4
March,2018,2623,1
March,2018,2627,12
March,2018,2628,14
March,2018,2630,35
March,2018,2632,2
March,2018,2640,185
March,2018,2641,102
March,2018,2642,8
March,2018,2643,9
March,2018,2644,1
March,2018,2646,24
March,2018,2647,2
March,2018,2648,12
March,2018,2650,241
March,2018,2651,3
March,2018,2652,3
March,2018,2653,5
March,2018,2655,1
March,2018,2656,2
March,2018,2658,4
March,2018,2659,3
March,2018,2660,2
March,2018,2661,1
March,2018,2663,22
March,2018,2665,4
March,2018,2666,13
March,2018,2671,2
March,2018,2672,6
March,2018,2675,2
March,2018,2680,55
March,2018,2681,1
March,2018,2700,9
March,2018,2701,6
March,2018,2702,1
March,2018,2705,24
March,2018,2706,5
March,2018,2710,44
March,2018,2711,12
March,2018,2712,5
March,2018,2713,9
March,2018,2714,8
March,2018,2715,2
March,2018,2716,4
March,2018,2717,9
March,2018,2720,25
March,2018,2722,7
March,2018,2729,1
March,2018,2730,2
March,2018,2731,19
March,2018,2732,4
March,2018,2733,2
March,2018,2737,5
March,2018,2738,6
March,2018,2739,8
March,2018,2745,82
March,2018,2747,183
March,2018,2748,5
March,2018,2749,25
March,2018,2750,260
March,2018,2752,7
March,2018,2753,34
March,2018,2754,13
March,2018,2756,71
March,2018,2757,1
March,2018,2758,4
March,2018,2759,41
March,2018,2760,140
March,2018,2761,74
March,2018,2762,95
March,2018,2763,80
March,2018,2765,59
March,2018,2766,34
March,2018,2767,36
March,2018,2768,60
March,2018,2769,26
March,2018,2770,177
March,2018,2773,8
March,2018,2774,19
March,2018,2775,2
March,2018,2776,4
March,2018,2777,32
March,2018,2778,3
March,2018,2779,13
March,2018,2780,48
March,2018,2782,15
March,2018,2783,2
March,2018,2784,2
March,2018,2785,13
March,2018,2786,5
March,2018,2787,16
March,2018,2790,44
March,2018,2791,1
March,2018,2793,1
March,2018,2794,23
March,2018,2795,141
March,2018,2797,1
March,2018,2798,4
March,2018,2799,12
March,2018,2800,229
March,2018,2804,10
March,2018,2810,2
March,2018,2818,2
March,2018,2820,23
March,2018,2821,12
March,2018,2823,4
March,2018,2824,18
March,2018,2825,5
March,2018,2827,12
March,2018,2829,10
March,2018,2830,177
March,2018,2831,2
March,2018,2832,3
March,2018,2834,4
March,2018,2835,20
March,2018,2839,3
March,2018,2840,5
March,2018,2842,1
March,2018,2843,4
March,2018,2844,3
March,2018,2845,6
March,2018,2847,2
March,2018,2848,11
March,2018,2849,5
March,2018,2850,85
March,2018,2852,15
March,2018,2865,2
March,2018,2866,9
March,2018,2867,1
March,2018,2869,2
March,2018,2870,51
March,2018,2871,21
March,2018,2877,4
March,2018,2880,60
March,2019,2000,475
March,2019,2007,96
March,2019,2008,379
March,2019,2009,123
March,2019,2010,349
March,2019,2011,337
March,2019,2015,103
March,2019,2016,192
March,2019,2017,420
March,2019,2018,181
March,2019,2019,52
March,2019,2020,195
March,2019,2021,137
March,2019,2022,109
March,2019,2023,43
March,2019,2024,55
March,2019,2025,49
March,2019,2026,286
March,2019,2027,56
March,2019,2028,33
March,2019,2029,47
March,2019,2030,33
March,2019,2031,235
March,2019,2032,129
March,2019,2033,86
March,2019,2034,140
March,2019,2035,153
March,2019,2036,115
March,2019,2037,208
March,2019,2038,75
March,2019,2039,57
March,2019,2040,127
March,2019,2041,89
March,2019,2042,195
March,2019,2043,105
March,2019,2044,47
March,2019,2045,6
March,2019,2046,110
March,2019,2047,61
March,2019,2048,44
March,2019,2049,96
March,2019,2050,105
March,2019,2060,165
March,2019,2061,63
March,2019,2062,49
March,2019,2063,17
March,2019,2064,54
March,2019,2065,265
March,2019,2066,178
March,2019,2067,228
March,2019,2068,41
March,2019,2069,39
March,2019,2070,38
March,2019,2071,38
March,2019,2072,72
March,2019,2073,46
March,2019,2074,44
March,2019,2075,46
March,2019,2076,39
March,2019,2077,190
March,2019,2079,14
March,2019,2081,6
March,2019,2082,5
March,2019,2083,5
March,2019,2084,2
March,2019,2085,13
March,2019,2086,27
March,2019,2087,27
March,2019,2088,153
March,2019,2089,121
March,2019,2090,71
March,2019,2092,12
March,2019,2093,81
March,2019,2094,17
March,2019,2095,108
March,2019,2096,96
March,2019,2097,50
March,2019,2099,235
March,2019,2100,40
March,2019,2101,67
March,2019,2102,22
March,2019,2103,31
March,2019,2104,4
March,2019,2105,1
March,2019,2106,35
March,2019,2107,20
March,2019,2108,6
March,2019,2110,21
March,2019,2111,70
March,2019,2112,229
March,2019,2113,215
March,2019,2114,199
March,2019,2115,43
March,2019,2116,29
March,2019,2117,70
March,2019,2118,111
March,2019,2119,15
March,2019,2120,41
March,2019,2121,185
March,2019,2122,167
March,2019,2125,12
March,2019,2126,17
March,2019,2127,254
March,2019,2128,10
March,2019,2130,82
March,2019,2131,169
March,2019,2132,31
March,2019,2133,30
March,2019,2134,152
March,2019,2135,121
March,2019,2136,25
March,2019,2137,146
March,2019,2138,200
March,2019,2140,172
March,2019,2141,151
March,2019,2142,134
March,2019,2143,32
March,2019,2144,144
March,2019,2145,401
March,2019,2146,75
March,2019,2147,95
March,2019,2148,300
March,2019,2150,380
March,2019,2151,131
March,2019,2152,49
March,2019,2153,129
March,2019,2154,115
March,2019,2155,183
March,2019,2156,20
March,2019,2157,6
March,2019,2158,13
March,2019,2159,5
March,2019,2160,154
March,2019,2161,107
March,2019,2162,48
March,2019,2163,18
March,2019,2164,46
March,2019,2165,137
March,2019,2166,113
March,2019,2167,31
March,2019,2168,72
March,2019,2170,496
March,2019,2171,56
March,2019,2172,1
March,2019,2173,32
March,2019,2174,37
March,2019,2176,65
March,2019,2177,26
March,2019,2178,7
March,2019,2179,31
March,2019,2190,28
March,2019,2191,5
March,2019,2192,66
March,2019,2193,110
March,2019,2194,155
March,2019,2195,133
March,2019,2196,81
March,2019,2197,15
March,2019,2198,14
March,2019,2199,50
March,2019,2200,149
March,2019,2203,145
March,2019,2204,126
March,2019,2205,185
March,2019,2206,46
March,2019,2207,74
March,2019,2208,24
March,2019,2209,56
March,2019,2210,90
March,2019,2211,50
March,2019,2212,47
March,2019,2213,42
March,2019,2214,1
March,2019,2216,140
March,2019,2217,141
March,2019,2218,51
March,2019,2219,30
March,2019,2220,134
March,2019,2221,31
March,2019,2222,56
March,2019,2223,70
March,2019,2224,22
March,2019,2225,4
March,2019,2226,22
March,2019,2227,40
March,2019,2228,70
March,2019,2229,84
March,2019,2230,187
March,2019,2231,4
March,2019,2232,116
March,2019,2233,43
March,2019,2234,21
March,2019,2250,220
March,2019,2251,75
March,2019,2256,42
March,2019,2257,120
March,2019,2258,12
March,2019,2259,146
